word,phonemes
COMPATIBLE,K AH M P AE T AH B AH L
FIGHT,F AY T
APARTMENT,AH P AA R T M AH N T
HEIGHT,HH AY T
NULL,N AH L
ZERO,Z IY R OW
SPEAKER,S P IY K ER
FILED,F AY L D
NETHERLANDS,N EH DH ER L AH N D Z
OBTAIN,AH B T EY N
CONSULTING,K AH N S AH L T IH NG
RECREATION,R EH K R IY EY SH AH N
DESIGNER,D IH Z AY N ER
FAILED,F EY L D
MARRIAGE,M EH R IH JH
ROLL,R OW L
KOREA,K AO R IY AH
BANKS,B AE NG K S
PARTICIPANTS,P AA R T IH S AH P AH N T S
BATH,B AE TH
AA,EY EY
KELLY,K EH L IY
LEADS,L IY D Z
NEGATIVE,N EH G AH T IH V
AUSTIN,AO S T AH N
THEATER,TH IY EY T ER
ANDREW,AE N D R UW
PERFORM,P ER F AO R M
HEALTHY,HH EH L TH IY
FONT,F AA N T
ASSETS,AE S EH T S
INJURY,IH N JH ER IY
DRIVERS,D R AY V ER Z
FIGURES,F IH G Y ER Z
MARRIED,M EH R IY D
PROTECTED,P R AH T EH K T IH D
PROPOSAL,P R AH P OW Z AH L
SHARING,SH EH R IH NG
PHILADELPHIA,F IH L AH D EH L F IY AH
PORTAL,P AO R T AH L
WAITING,W EY T IH NG
BIRTHDAY,B ER TH D EY
BETA,B EY T AH
FAIL,F EY L
GRATIS,G R AE T AH S
BANKING,B AE NG K IH NG
OFFICIALS,AH F IH SH AH L Z
BRIAN,B R AY AH N
SLIGHTLY,S L AY T L IY
ASSIST,AH S IH S T
CONTAINED,K AH N T EY N D
LINGERIE,L AA N ZH ER EY
LEGISLATION,L EH JH AH S L EY SH AH N
CALLING,K AO L IH NG
PARAMETERS,P ER AE M AH T ER Z
JAZZ,JH AE Z
SERVING,S ER V IH NG
BAGS,B AE G Z
PROFILES,P R OW F AY L Z
MIAMI,M AY AE M IY
COMICS,K AA M IH K S
MATTERS,M AE T ER Z
DOC,D AA K
POSTAL,P OW S T AH L
RELATIONSHIPS,R IY L EY SH AH N SH IH P S
TENNESSEE,T EH N AH S IY
WEAR,W EH R
CONTROLS,K AH N T R OW L Z
BREAKING,B R EY K IH NG
COMBINED,K AH M B AY N D
ULTIMATE,AH L T AH M AH T
WALES,W EY L Z
FREQUENCY,F R IY K W AH N S IY
MINOR,M AY N ER
FINISH,F IH N IH SH
DEPARTMENTS,D IH P AA R T M AH N T S
RESIDENTS,R EH Z IH D AH N T S
DISPLAYED,D IH S P L EY D
MOM,M AA M
REDUCED,R IH D UW S T
PHYSICS,F IH Z IH K S
RARE,R EH R
SPENT,S P EH N T
PERFORMED,P ER F AO R M D
EXTREME,IH K S T R IY M
SAMPLES,S AE M P AH L Z
DANIEL,D AE N Y AH L
BARS,B AA R Z
REVIEWED,R IY V Y UW D
ROW,R OW
OZ,AA Z
FORECAST,F AO R K AE S T
REMOVED,R IY M UW V D
HELPS,HH EH L P S
SINGLES,S IH NG G AH L Z
ADMINISTRATOR,AH D M IH N IH S T R EY T ER
CYCLE,S AY K AH L
AMOUNTS,AH M AW N T S
CONTAIN,K AH N T EY N
ACCURACY,AE K Y ER AH S IY
RISE,R AY Z
SLEEP,S L IY P
BIRD,B ER D
PHARMACY,F AA R M AH S IY
BRAZIL,B R AH Z IH L
CREATION,K R IY EY SH AH N
STATIC,S T AE T IH K
SCENE,S IY N
HUNTER,HH AH N T ER
LADY,L EY D IY
CRYSTAL,K R IH S T AH L
FAMOUS,F EY M AH S
WRITER,R AY T ER
CHAIRMAN,CH EH R M AH N
VIOLENCE,V AY AH L AH N S
FANS,F AE N Z
OKLAHOMA,OW K L AH HH OW M AH
SPEAKERS,S P IY K ER Z
DRINK,D R IH NG K
ACADEMY,AH K AE D AH M IY
DYNAMIC,D AY N AE M IH K
GENDER,JH EH N D ER
EAT,IY T
PERMANENT,P ER M AA N EH N T
AGRICULTURE,AE G R IH K AH L CH ER
DELL,D EH L
CLEANING,K L IY N IH NG
CONSTITUTES,K AA N S T AH T UW T S
PORTFOLIO,P AO R T F OW L IY OW
PRACTICAL,P R AE K T IH K AH L
DELIVERED,D IH L IH V ER D
COLLECTIBLES,K AH L EH K T AH B AH L Z
INFRASTRUCTURE,IH N F R AH S T R AH K CH ER
EXCLUSIVE,IH K S K L UW S IH V
SEAT,S IY T
CONCERNS,K AH N S ER N Z
COLOUR,K AH L ER
VENDOR,V EH N D ER
INTEL,IH N T EH L
UTILITIES,Y UW T IH L AH T IY Z
PHILOSOPHY,F AH L AA S AH F IY
REGULATION,R EH G Y AH L EY SH AH N
REDUCTION,R IH D AH K SH AH N
AIM,EY M
BIDS,B IH D Z
SUPPORTS,S AH P AO R T S
NUTRITION,N UW T R IH SH AH N
REGIONS,R IY JH AH N Z
JUNIOR,JH UW N Y ER
TOLL,T OW L
CAPE,K EY P
ANN,AE N
RINGS,R IH NG Z
MEANING,M IY N IH NG
TIP,T IH P
SECONDARY,S EH K AH N D EH R IY
WONDERFUL,W AH N D ER F AH L
MINE,M AY N
LADIES,L EY D IY Z
HENRY,HH EH N R IY
ANNOUNCED,AH N AW N S T
GUESS,G EH S
AGREED,AH G R IY D
PREVENTION,P R IY V EH N SH AH N
WHOM,HH UW M
SKI,S K IY
SOCCER,S AA K ER
MATH,M AE TH
POSTING,P OW S T IH NG
PRESENCE,P R EH Z AH N S
INSTANT,IH N S T AH N T
MENTIONED,M EH N SH AH N D
HEALTHCARE,HH EH L TH K EH R
VIEWING,V Y UW IH NG
MAINTAINED,M EY N T EY N D
INCREASING,IH N K R IY S IH NG
MAJORITY,M AH JH AO R AH T IY
CONNECTED,K AH N EH K T IH D
CHRIST,K R AY S T
DAN,D AE N
ASPECTS,AE S P EH K T S
AUSTRIA,AO S T R IY AH
AHEAD,AH HH EH D
MOON,M UW N
PARTICIPATION,P AA R T IH S AH P EY SH AH N
SCHEME,S K IY M
UTILITY,Y UW T IH L AH T IY
PREVIEW,P R IY V Y UW
FLY,F L AY
MANNER,M AE N ER
MATRIX,M EY T R IH K S
CONTAINING,K AH N T EY N IH NG
COMBINATION,K AA M B AH N EY SH AH N
AMENDMENT,AH M EH N D M AH N T
DESPITE,D IH S P AY T
GUARANTEED,G EH R AH N T IY D
TURKEY,T ER K IY
LIBRARIES,L AY B R EH R IY Z
PROPER,P R AA P ER
DISTRIBUTED,D IH S T R IH B Y AH T AH D
DEGREES,D IH G R IY Z
SINGAPORE,S IH NG AH P AO R
DELTA,D EH L T AH
FEAR,F IH R
SEEKING,S IY K IH NG
PHOENIX,F IY N IH K S
CONVENTION,K AH N V EH N SH AH N
SHARES,SH EH R Z
PRINCIPAL,P R IH N S AH P AH L
DAUGHTER,D AO T ER
STANDING,S T AE N D IH NG
VOYEUR,V OY Y UW R
COMFORT,K AH M F ER T
COLORS,K AH L ER Z
WARS,W AO R Z
CISCO,S IH S K OW
ORDERING,AO R D ER IH NG
ALPHA,AE L F AH
APPEAL,AH P IY L
CRUISE,K R UW Z
BONUS,B OW N AH S
CERTIFICATION,S ER T AH F AH K EY SH AH N
PREVIOUSLY,P R IY V IY AH S L IY
HEY,HH EY
BOOKMARK,B UH K M AA R K
BUILDINGS,B IH L D IH NG Z
SPECIALS,S P EH SH AH L Z
BEAT,B IY T
DISNEY,D IH Z N IY
HOUSEHOLD,HH AW S HH OW L D
BATTERIES,B AE T ER IY Z
ADOBE,AH D OW B IY
SMOKING,S M OW K IH NG
BECOMES,B IH K AH M Z
DRIVES,D R AY V Z
ARMS,AA R M Z
ALABAMA,AE L AH B AE M AH
TEA,T IY
IMPROVED,IH M P R UW V D
TREES,T R IY Z
ACHIEVE,AH CH IY V
POSITIONS,P AH Z IH SH AH N Z
DRESS,D R EH S
SUBSCRIPTION,S AH B S K R IH P SH AH N
DEALER,D IY L ER
CONTEMPORARY,K AH N T EH M P ER EH R IY
SKY,S K AY
UTAH,Y UW T AO
NEARBY,N IH R B AY
ROM,R AA M
HAPPEN,HH AE P AH N
EXPOSURE,IH K S P OW ZH ER
PANASONIC,P AE N AH S AA N IH K
HIDE,HH AY D
SIGNATURE,S IH G N AH CH ER
MILLER,M IH L ER
PROVISION,P R AH V IH ZH AH N
OUTDOORS,AW T D AO R Z
LUXURY,L AH G ZH ER IY
BABES,B EY B Z
FRAMES,F R EY M Z
VIAGRA,V AY AE G R AH
CERTAINLY,S ER T AH N L IY
INDEED,IH N D IY D
NEWSPAPER,N UW Z P EY P ER
TOY,T OY
CIRCUIT,S ER K AH T
LAYER,L EY ER
SLOW,S L OW
REMOVAL,R IH M UW V AH L
EASIER,IY Z IY ER
LIABILITY,L AY AH B IH L IH T IY
TRADEMARK,T R EY D M AA R K
HIP,HH IH P
NINE,N AY N
ADDING,AE D IH NG
KENTUCKY,K AH N T AH K IY
ERIC,EH R IH K
SPOT,S P AA T
TAYLOR,T EY L ER
PRINTS,P R IH N T S
SPEND,S P EH N D
FACTORY,F AE K T ER IY
INTERIOR,IH N T IH R IY ER
GROW,G R OW
AMERICANS,AH M EH R IH K AH N Z
OPTICAL,AA P T IH K AH L
RELATIVE,R EH L AH T IH V
AMAZING,AH M EY Z IH NG
CLOCK,K L AA K
DOT,D AA T
IDENTITY,AY D EH N T AH T IY
SUITES,S W IY T S
CONVERSION,K AH N V ER ZH AH N
FEELING,F IY L IH NG
HIDDEN,HH IH D AH N
VICTORIA,V IH K T AO R IY AH
SERIAL,S IH R IY AH L
REVISION,R IY V IH ZH AH N
BROADBAND,B R AO D B AE N D
INFLUENCE,IH N F L UW AH N S
RATIO,R EY SH IY OW
IMPORTANCE,IH M P AO R T AH N S
RAIN,R EY N
PLANET,P L AE N AH T
WEBMASTER,W EH B M AE S T ER
COPIES,K AA P IY Z
RECIPE,R EH S AH P IY
SEEING,S IY IH NG
PROOF,P R UW F
DIFF,D IH F
PRESCRIPTION,P R AH S K R IH P SH AH N
BEDROOM,B EH D R UW M
INSTANCE,IH N S T AH N S
HOLE,HH OW L
PETS,P EH T S
RIDE,R AY D
LICENSED,L AY S AH N S T
ORLANDO,AO R L AE N D OW
SPECIFICALLY,S P AH S IH F IH K L IY
TIM,T IH M
BUREAU,B Y UH R OW
MAINE,M EY N
CONSERVATION,K AA N S ER V EY SH AH N
PAIR,P EH R
IDEAL,AY D IY L
SPECS,S P EH K S
DON,D AA N
FINISHED,F IH N IH SH T
PARKS,P AA R K S
DINNER,D IH N ER
SYDNEY,S IH D N IY
STRESS,S T R EH S
CREAM,K R IY M
RUNS,R AH N Z
YEAH,Y AE
DISCOVER,D IH S K AH V ER
PATTERNS,P AE T ER N Z
LOUISIANA,L UW IY Z IY AE N AH
HILLS,HH IH L Z
FOURTH,F AO R TH
ADVISOR,AE D V AY Z ER
EVIL,IY V AH L
AWARE,AH W EH R
WILSON,W IH L S AH N
SHAPE,SH EY P
IRISH,AY R IH SH
CERTIFICATES,S ER T IH F IH K AH T S
OBJECTIVES,AH B JH EH K T IH V Z
STATIONS,S T EY SH AH N Z
GREATEST,G R EY T AH S T
FIRMS,F ER M Z
CONCERNED,K AH N S ER N D
OPERATOR,AA P ER EY T ER
STRUCTURES,S T R AH K CH ER Z
GENERIC,JH AH N EH R IH K
CAP,K AE P
INK,IH NG K
CHARTS,CH AA R T S
CONTINUING,K AH N T IH N Y UW IH NG
MIXED,M IH K S T
CENSUS,S EH N S AH S
INTERRACIAL,IH N T ER R EY SH AH L
PEAK,P IY K
EXIST,IH G Z IH S T
TRANSIT,T R AE N Z IH T
DICK,D IH K
SUPPLIERS,S AH P L AY ER Z
SALT,S AO L T
POETRY,P OW AH T R IY
LIGHTS,L AY T S
TRACKING,T R AE K IH NG
ANGEL,EY N JH AH L
BELL,B EH L
KEEPING,K IY P IH NG
PREPARATION,P R EH P ER EY SH AH N
ATTEMPT,AH T EH M P T
ACCORDANCE,AH K AO R D AH N S
WIDTH,W IH D TH
NOISE,N OY Z
ENGINES,EH N JH AH N Z
ARRAY,ER EY
DISCUSSED,D IH S K AH S T
ACCURATE,AE K Y ER AH T
STEPHEN,S T IY V AH N
RESERVATIONS,R EH Z ER V EY SH AH N Z
PIN,P IH N
ALCOHOL,AE L K AH HH AA L
GREEK,G R IY K
INSTRUCTION,IH N S T R AH K SH AH N
MANAGING,M AE N AH JH IH NG
ANNOTATION,AE N AH T EY SH AH N
SISTER,S IH S T ER
RAW,R AA
WALKING,W AO K IH NG
EXPLAIN,IH K S P L EY N
SMALLER,S M AO L ER
NEWEST,N UW AH S T
ESTABLISH,IH S T AE B L IH SH
GNU,N UW
HAPPENED,HH AE P AH N D
EXPRESSED,IH K S P R EH S T
JEFF,JH EH F
EXTENT,IH K S T EH N T
SHARP,SH AA R P
LESBIANS,L EH Z B IY AH N Z
BEN,B EH N
LANE,L EY N
KILL,K IH L
MATHEMATICS,M AE TH AH M AE T IH K S
COMPENSATION,K AA M P AH N S EY SH AH N
EXPORT,EH K S P AO R T
AIRCRAFT,EH R K R AE F T
MODULES,M AA JH UW L Z
SWEDEN,S W IY D AH N
CONDUCTED,K AH N D AH K T AH D
VERSIONS,V ER ZH AH N Z
OCCUR,AH K ER
KNOWS,N OW Z
MISSISSIPPI,M IH S IH S IH P IY
DESCRIBE,D IH S K R AY B
CONCERN,K AH N S ER N
BACKUP,B AE K AH P
CONNECTICUT,K AH N EH T AH K AH T
PERSONALS,P ER S IH N IH L Z
IMMEDIATE,IH M IY D IY AH T
HOLDING,HH OW L D IH NG
TROUBLE,T R AH B AH L
SPREAD,S P R EH D
COACH,K OW CH
KEVIN,K EH V IH N
AGRICULTURAL,AE G R IH K AH L CH ER AH L
EXPAND,IH K S P AE N D
SUPPORTING,S AH P AO R T IH NG
ASSIGNED,AH S AY N D
JORDAN,JH AO R D AH N
COLLECTIONS,K AH L EH K SH AH N Z
AGES,EY JH IH Z
PARTICIPATE,P AA R T IH S AH P EY T
PLUG,P L AH G
SPECIALIST,S P EH SH AH L IH S T
COOK,K UH K
AFFECT,AH F EH K T
VIRGIN,V ER JH IH N
EXPERIENCED,IH K S P IH R IY AH N S T
INVESTIGATION,IH N V EH S T AH G EY SH AH N
RAISED,R EY Z D
HAT,HH AE T
INSTITUTION,IH N S T IH T UW SH AH N
DEALERS,D IY L ER Z
SEARCHING,S ER CH IH NG
SPORTING,S P AO R T IH NG
HELPING,HH EH L P IH NG
PERL,P ER L
AFFECTED,AH F EH K T IH D
LIB,L IH B
BIKE,B AY K
TOTALLY,T OW T AH L IY
PLATE,P L EY T
EXPENSES,IH K S P EH N S IH Z
INDICATE,IH N D AH K EY T
BLONDE,B L AA N D
AB,AE B
FAVOURITE,F EY V ER IH T
ANDERSON,AE N D ER S AH N
CHARACTERISTICS,K EH R IH K T ER IH S T IH K S
DER,D ER
LOSE,L UW Z
ORGANIC,AO R G AE N IH K
SEEK,S IY K
EXPERIENCES,IH K S P IH R IY AH N S IH Z
ALBUMS,AE L B AH M Z
CHEATS,CH IY T S
EXTREMELY,IH K S T R IY M L IY
GUESTS,G EH S T S
HOSTED,HH OW S T IH D
CONCERNING,K AH N S ER N IH NG
DEVELOPERS,D IH V EH L AH P ER Z
EQUIVALENT,IH K W IH V AH L AH N T
CHEMISTRY,K EH M IH S T R IY
TONY,T OW N IY
NEIGHBORHOOD,N EY B ER HH UH D
KITS,K IH T S
THAILAND,T AY L AE N D
VARIABLES,V EH R IY AH B AH L Z
AGENDA,AH JH EH N D AH
ANYWAY,EH N IY W EY
CONTINUES,K AH N T IH N Y UW Z
TRACKS,T R AE K S
ADVISORY,AE D V AY Z ER IY
CAM,K AE M
CURRICULUM,K ER IH K Y AH L AH M
LOGIC,L AA JH IH K
PRINCE,P R IH N S
CIRCLE,S ER K AH L
SOIL,S OY L
GRANTS,G R AE N T S
PSYCHOLOGY,S AY K AA L AH JH IY
ATLANTIC,AH T L AE N T IH K
WET,W EH T
EDWARD,EH D W ER D
INVESTOR,IH N V EH S T ER
IDENTIFICATION,AY D EH N T AH F AH K EY SH AH N
RAM,R AE M
LEAVING,L IY V IH NG
WILDLIFE,W AY L D L AY F
APPLIANCES,AH P L AY AH N S IH Z
MATT,M AE T
COOKING,K UH K IH NG
SPEAKING,S P IY K IH NG
SPONSORS,S P AA N S ER Z
FOX,F AA K S
PLAIN,P L EY N
ARM,AA R M
KEYS,K IY Z
LAUNCH,L AO N CH
WAVE,W EY V
CHECKING,CH EH K IH NG
COSTA,K AO S T AA
BELGIUM,B EH L JH AH M
PRINTABLE,P R IH N T AH B AH L
HOLY,HH OW L IY
GUIDANCE,G AY D AH N S
MESH,M EH SH
TRAIL,T R EY L
ENFORCEMENT,EH N F AO R S M AH N T
SYMBOL,S IH M B AH L
HIGHWAY,HH AY W EY
BUDDY,B AH D IY
HARDCOVER,HH AA R D K AH V ER
OBSERVED,AH B Z ER V D
DEAN,D IY N
SETUP,S EH T AH P
POLL,P OW L
BOOKING,B UH K IH NG
GLOSSARY,G L AO S ER IY
FISCAL,F IH S K AH L
CELEBRITY,S AH L EH B R IH T IY
STYLES,S T AY L Z
DENVER,D EH N V ER
UNIX,Y UW N IH K S
FILLED,F IH L D
BOND,B AA N D
CHANNELS,CH AE N AH L Z
ERICSSON,EH R IH K S AH N
APPENDIX,AH P EH N D IH K S
NOTIFY,N OW T AH F AY
BLUES,B L UW Z
CHOCOLATE,CH AO K L AH T
PUB,P AH B
PORTION,P AO R SH AH N
SCOPE,S K OW P
SUPPLIER,S AH P L AY ER
CABLES,K EY B AH L Z
BLUETOOTH,B L UW T UW TH
CONTROLLED,K AH N T R OW L D
REQUIREMENT,R IH K W AY R M AH N T
AUTHORITIES,AH TH AO R AH T IY Z
BIOLOGY,B AY AA L AH JH IY
DENTAL,D EH N T AH L
KILLED,K IH L D
BORDER,B AO R D ER
DEBATE,D AH B EY T
STARTS,S T AA R T S
PREGNANCY,P R EH G N AH N S IY
ARKANSAS,AA R K AH N S AA
BIOGRAPHY,B AY AA G R AH F IY
ATTRACTIONS,AH T R AE K SH AH N Z
TRANSACTIONS,T R AE N Z AE K SH AH N Z
NOTEBOOK,N OW T B UH K
EXPLORER,IH K S P L AO R ER
HISTORIC,HH IH S T AO R IH K
ATTACHED,AH T AE CH T
OPENED,OW P AH N D
HUSBAND,HH AH Z B AH N D
DISABLED,D IH S EY B AH L D
AUTHORIZED,AO TH ER AY Z D
CRAZY,K R EY Z IY
UPCOMING,AH P K AH M IH NG
BRITAIN,B R IH T AH N
SCORES,S K AO R Z
EFFICIENCY,IH F IH SH AH N S IY
COMEDY,K AA M AH D IY
ADOPTED,AH D AA P T AH D
EFFICIENT,IH F IH SH AH N T
LINEAR,L IH N IY ER
COMMITMENT,K AH M IH T M AH N T
BEARS,B EH R Z
JEAN,JH IY N
HOP,HH AA P
CONSTANT,K AA N S T AH N T
VISA,V IY Z AH
MOUTH,M AW TH
JEWISH,JH UW IH SH
METER,M IY T ER
LINKED,L IH NG K T
PORTLAND,P AO R T L AH N D
INTERVIEWS,IH N T ER V Y UW Z
GUN,G AH N
PURE,P Y UH R
DELIVER,D IH L IH V ER
WONDER,W AH N D ER
HELL,HH EH L
LESSONS,L EH S AH N Z
FRUIT,F R UW T
BEGINS,B IH G IH N Z
QUALIFIED,K W AA L AH F AY D
LENS,L EH N Z
ALERTS,AH L ER T S
DRAW,D R AO
CLASSIFIED,K L AE S AH F AY D
ASSUME,AH S UW M
CONFIDENCE,K AA N F AH D EH N S
ALLIANCE,AH L AY AH N S
FM,EH F EH M
CONFIRM,K AH N F ER M
WARM,W AO R M
LEWIS,L UW IH S
HOWARD,HH AW ER D
OFFLINE,AO F L AY N
LEAVES,L IY V Z
ENGINEER,EH N JH AH N IH R
LIFESTYLE,L AY F S T AY L
CONSISTENT,K AH N S IH S T AH N T
CLEARANCE,K L IH R AH N S
CONNECTIONS,K AH N EH K SH AH N Z
INVENTORY,IH N V AH N T AO R IY
CONVERTER,K AH N V ER T ER
SUCK,S AH K
BABE,B EY B
CHECKS,CH EH K S
REACHED,R IY CH T
BECOMING,B IH K AH M IH NG
BLOWJOB,B L OW JH AA B
SAFARI,S AH F AA R IY
OBJECTIVE,AH B JH EH K T IH V
SUGAR,SH UH G ER
CREW,K R UW
LEGS,L EH G Z
SAM,S AE M
STICK,S T IH K
SECURITIES,S IH K Y UH R AH T IY Z
ALLEN,AE L AH N
RELATION,R IY L EY SH AH N
GENRE,ZH AA N R AH
SLIDE,S L AY D
MONTANA,M AA N T AE N AH
VOLUNTEER,V AA L AH N T IH R
TESTED,T EH S T IH D
REAR,R IH R
DEMOCRATIC,D EH M AH K R AE T IH K
ENHANCE,EH N HH AE N S
SWITZERLAND,S W IH T S ER L AH N D
EXACT,IH G Z AE K T
BOUND,B AW N D
PARAMETER,P ER AE M AH T ER
ADAPTER,AH D AE P T ER
PROCESSOR,P R AA S EH S ER
NODE,N OW D
FORMAL,F AO R M AH L
DIMENSIONS,D IH M EH N SH AH N Z
CONTRIBUTE,K AH N T R IH B Y UW T
LOCK,L AA K
HOCKEY,HH AA K IY
STORM,S T AO R M
MICRO,M AY K R OW
COLLEGES,K AA L IH JH IH Z
LAPTOPS,L AE P T AA P S
MILE,M AY L
SHOWED,SH OW D
CHALLENGES,CH AE L AH N JH IH Z
EDITORS,EH D IH T ER Z
THREADS,TH R EH D Z
BOWL,B OW L
BROTHERS,B R AH DH ER Z
REF,R EH F
TANK,T AE NG K
SUBMISSION,S AH B M IH SH AH N
DOLLS,D AA L Z
NAVY,N EY V IY
KID,K IH D
REGULATORY,R EH G Y AH L AH T AO R IY
INSPECTION,IH N S P EH K SH AH N
CONSUMERS,K AH N S UW M ER Z
CANCEL,K AE N S AH L
TERRITORY,T EH R IH T AO R IY
TRANSACTION,T R AE N Z AE K SH AH N
MANCHESTER,M AE N CH EH S T ER
WEAPONS,W EH P AH N Z
PAINT,P EY N T
DELAY,D IH L EY
PILOT,P AY L AH T
OUTLET,AW T L EH T
CONTRIBUTIONS,K AA N T R AH B Y UW SH AH N Z
CONTINUOUS,K AH N T IH N Y UW AH S
CZECH,CH EH K
CAMBRIDGE,K EY M B R IH JH
NOVEL,N AA V AH L
PAN,P AE N
EXECUTION,EH K S AH K Y UW SH AH N
ULTRA,AH L T R AH
WINNER,W IH N ER
IDAHO,AY D AH HH OW
CONTRACTOR,K AA N T R AE K T ER
PH,P IY EY CH
EPISODE,EH P IH S OW D
EXAMINATION,IH G Z AE M AH N EY SH AH N
POTTER,P AA T ER
DISH,D IH SH
PLAYS,P L EY Z
BULLETIN,B UH L IH T AH N
IA,IY AH
INDICATES,IH N D IH K EY T S
MODIFY,M AA D AH F AY
OXFORD,AA K S F ER D
ADAM,AE D AH M
TRULY,T R UW L IY
COMMITTED,K AH M IH T IH D
EXTENSIVE,IH K S T EH N S IH V
AFFORDABLE,AH F AO R D AH B AH L
UNIVERSE,Y UW N AH V ER S
PATENT,P AE T AH N T
SLOT,S L AA T
OUTSTANDING,AW T S T AE N D IH NG
HA,HH AA
EATING,IY T IH NG
PERSPECTIVE,P ER S P EH K T IH V
PLANNED,P L AE N D
WATCHING,W AA CH IH NG
LODGE,L AA JH
MIRROR,M IH R ER
TOURNAMENT,T UH R N AH M AH N T
CONSIDERATION,K AH N S IH D ER EY SH AH N
STERLING,S T ER L IH NG
SESSIONS,S EH SH AH N Z
KERNEL,K ER N AH L
BOOBS,B UW B Z
STOCKS,S T AA K S
BUYERS,B AY ER Z
JOURNALS,JH ER N AH L Z
GRAY,G R EY
CATALOGUE,K AE T AH L AO G
JENNIFER,JH EH N AH F ER
ANTONIO,AE N T OW N IY OW
CHARGED,CH AA R JH D
BROAD,B R AO D
TAIWAN,T AY W AA N
CHOSEN,CH OW Z AH N
DEMO,D EH M OW
GREECE,G R IY S
SWISS,S W IH S
SARAH,S EH R AH
CLARK,K L AA R K
LABOUR,L EY B ER
HATE,HH EY T
TERMINAL,T ER M AH N AH L
PUBLISHERS,P AH B L IH SH ER Z
NIGHTS,N AY T S
BEHALF,B IH HH AE F
RICE,R AY S
NEBRASKA,N AH B R AE S K AH
LOOP,L UW P
SALARY,S AE L ER IY
RESERVATION,R EH Z ER V EY SH AH N
FOODS,F UW D Z
GOURMET,G UH R M EY
GUARD,G AA R D
PROPERLY,P R AA P ER L IY
SAVING,S EY V IH NG
EMPIRE,EH M P AY ER
TWENTY,T W EH N T IY
NEWLY,N UW L IY
RAISE,R EY Z
PREPARE,P R IY P EH R
AVATAR,AE V AH T AA R
DEPENDING,D IH P EH N D IH NG
ILLEGAL,IH L IY G AH L
VARY,V EH R IY
ROME,R OW M
LINCOLN,L IH NG K AH N
HELPED,HH EH L P T
PURCHASED,P ER CH AH S T
MILK,M IH L K
DECIDE,D IH S AY D
CONSENT,K AH N S EH N T
DRAMA,D R AA M AH
VISITING,V IH Z IH T IH NG
PERFORMING,P ER F AO R M IH NG
DOWNTOWN,D AW N T AW N
KEYBOARD,K IY B AO R D
COLLECTED,K AH L EH K T AH D
BANDS,B AE N D Z
BOOT,B UW T
SUITABLE,S UW T AH B AH L
ABSOLUTELY,AE B S AH L UW T L IY
MILLIONS,M IH L Y AH N Z
LUNCH,L AH N CH
DILDO,D IH L D OW
AUDIT,AO D IH T
PUSH,P UH SH
CHAMBER,CH EY M B ER
GUINEA,G IH N IY
FINDINGS,F AY N D IH NG Z
MUSCLE,M AH S AH L
FEATURING,F IY CH ER IH NG
IMPLEMENT,IH M P L AH M AH N T
CLICKING,K L IH K IH NG
POLLS,P OW L Z
TOWER,T AW ER
SUM,S AH M
CALCULATOR,K AE L K Y AH L EY T ER
SIGNIFICANTLY,S IH G N IH F IH K AH N T L IY
CHICKEN,CH IH K AH N
TEMPORARY,T EH M P ER EH R IY
ATTEND,AH T EH N D
SHOWER,SH AW ER
ALAN,AE L AH N
SENDING,S EH N D IH NG
JASON,JH EY S AH N
DEAR,D IH R
SUFFICIENT,S AH F IH SH AH N T
SHELL,SH EH L
CATHOLIC,K AE TH L IH K
OAK,OW K
VAT,V AE T
AWARENESS,AH W EH R N AH S
VANCOUVER,V AE N K UW V ER
GOVERNOR,G AH V ER N ER
BEER,B IH R
SEEMED,S IY M D
CONTRIBUTION,K AA N T R AH B Y UW SH AH N
MEASUREMENT,M EH ZH ER M AH N T
SWIMMING,S W IH M IH NG
SPYWARE,S P AY W EH R
FORMULA,F AO R M Y AH L AH
CONSTITUTION,K AA N S T AH T UW SH AH N
PACKAGING,P AE K IH JH IH NG
SOLAR,S OW L ER
JOSE,HH OW Z EY
CATCH,K AE CH
JANE,JH EY N
PAKISTAN,P AE K IH S T AE N
CONSULTATION,K AA N S AH L T EY SH AH N
NORTHWEST,N AO R TH W EH S T
SIR,S ER
DOUBT,D AW T
EARN,ER N
FINDER,F AY N D ER
UNABLE,AH N EY B AH L
PERIODS,P IH R IY AH D Z
CLASSROOM,K L AE S R UW M
TASKS,T AE S K S
DEMOCRACY,D IH M AA K R AH S IY
ATTACKS,AH T AE K S
KIM,K IH M
WALLPAPER,W AO L P EY P ER
MERCHANDISE,M ER CH AH N D AY Z
DOORS,D AO R Z
SYMPTOMS,S IH M P T AH M Z
BIGGEST,B IH G AH S T
MEMORIAL,M AH M AO R IY AH L
VISITOR,V IH Z IH T ER
TWIN,T W IH N
FORTH,F AO R TH
BALTIMORE,B AO L T AH M AO R
GATEWAY,G EY T W EY
ALUMNI,AH L AH M N AY
DRAWING,D R AO IH NG
CHARLOTTE,SH AA R L AH T
ORDERED,AO R D ER D
BIOLOGICAL,B AY AH L AA JH IH K AH L
FIGHTING,F AY T IH NG
TRANSITION,T R AE N Z IH SH AH N
HAPPENS,HH AE P AH N Z
SPY,S P AY
INSTRUMENT,IH N S T R AH M AH N T
BRUCE,B R UW S
SPLIT,S P L IH T
THEMES,TH IY M Z
POWERS,P AW ER Z
HEAVEN,HH EH V AH N
BITS,B IH T S
